step,loss,mean_absolute_error,acc,mean_q,reward,score
187,19.740952,0.6785929,0.40625,0.5314555,-1,75
188,9.55788,0.47492766,0.40625,0.5484543,-1,75
189,38.01145,1.00078,0.5,0.59869766,25,100
190,9.513131,0.4617226,0.40625,0.58902764,0,100
191,28.542393,0.8409629,0.53125,0.6498098,0,100
192,9.5373535,0.48344,0.1875,0.5879551,0,100
193,38.11068,1.0398245,0.53125,0.6669408,-1,100
194,28.339727,0.8583168,0.46875,0.5460366,-1,100
195,28.324001,0.81888115,0.46875,0.6493243,-1,100
196,47.800014,1.237279,0.34375,0.6672021,0,0
197,85.554306,1.582913,0.40625,0.6042846,25,25
198,9.531706,0.45464408,0.34375,0.6141119,0,25
199,28.83728,0.8731749,0.3125,0.6005616,0,25
200,29.86764,0.8988099,0.3125,0.60691637,-1,25
201,85.576324,1.9374053,0.625,0.66729,-1,25
202,76.89185,1.7972994,0.46875,0.65804625,-1,25
203,77.00739,1.4007719,0.5,0.6371669,-1,25
204,9.550245,0.46826148,0.5,0.5593385,-1,25
205,28.73342,0.82715774,0.5,0.60168326,25,50
206,76.79391,1.4585602,0.3125,0.5938654,0,50
207,57.308784,1.0372878,0.4375,0.6279907,0,50
208,19.284973,0.6565628,0.40625,0.5870377,0,50
209,38.256916,1.0036703,0.53125,0.6055893,0,50
210,38.069847,1.03791,0.34375,0.56278193,0,50
211,19.324146,0.67045516,0.375,0.5616468,0,50
212,57.02656,1.0250543,0.4375,0.5949552,25,75
213,38.755478,1.005415,0.53125,0.5936922,-1,75
214,75.50068,1.7260785,0.5625,0.6435938,-1,75
215,19.157124,0.7098419,0.3125,0.5547401,-1,75
216,19.42243,0.65550244,0.4375,0.5557045,-1,75
217,37.847706,1.0324854,0.4375,0.5907939,25,100
218,38.094254,1.0299615,0.53125,0.59969455,0,100
219,28.200245,0.8445147,0.4375,0.57805216,0,100
220,0.28760788,0.31750804,0.34375,0.5307896,0,100
221,18.873877,0.6502254,0.40625,0.56136465,-1,100
222,67.053314,1.2200441,0.4375,0.556924,-1,100
223,28.60944,0.8442127,0.46875,0.59647274,-1,100
224,19.313145,0.6831651,0.28125,0.5385762,0,0
225,9.561117,0.49442026,0.4375,0.5329368,25,25
226,56.34893,1.407204,0.5,0.6511898,0,25
227,19.254732,0.6679723,0.375,0.57744014,-1,25
228,56.78443,1.408266,0.375,0.6622275,-1,25
229,56.591133,1.4005029,0.40625,0.6687921,-1,25
230,19.916328,0.7057376,0.28125,0.58297205,-1,25
231,47.280373,1.2080269,0.46875,0.64479285,-1,25
232,38.066673,1.0203917,0.40625,0.602419,-1,25
233,9.555793,0.4897308,0.40625,0.55528474,25,50
234,46.955208,1.2476635,0.28125,0.62417746,0,50
235,10.022033,0.4879573,0.40625,0.558444,0,50
236,47.826862,1.179444,0.5,0.659548,0,50
237,47.84362,1.2136974,0.4375,0.6263487,0,50
238,18.843864,0.7119783,0.21875,0.5207136,0,50
239,46.69927,1.2246317,0.375,0.5954057,-1,50
240,67.14183,1.2299508,0.46875,0.59566915,25,75
241,19.049204,0.64243144,0.5625,0.6095146,-1,75
