step,loss,mean_absolute_error,acc,mean_q,reward,score
346,0.2519249,0.3410113,0.28125,0.6243232,-1,0
347,9.970464,0.5384125,0.375,0.5503737,-1,0
348,9.997156,0.5088879,0.40625,0.6201882,-1,0
349,0.27183798,0.32155287,0.3125,0.65770686,50,50
350,18.83461,0.72031295,0.40625,0.59235895,-1,50
351,28.338875,0.875996,0.40625,0.6108011,-1,50
352,19.498821,0.69571805,0.3125,0.6728809,-1,50
353,0.32953858,0.36867785,0.09375,0.5194268,-1,50
354,9.653132,0.52131844,0.28125,0.6256089,-1,50
355,28.3889,0.86591494,0.5,0.6655999,-1,50
356,18.803669,0.66876596,0.3125,0.58744514,-1,50
357,0.26961935,0.36147875,0.25,0.6465466,0,50
358,19.788057,0.70014554,0.28125,0.653739,-1,50
359,0.2578497,0.3377351,0.375,0.60324955,-1,50
360,19.346687,0.7170695,0.34375,0.58972263,-1,50
361,48.210773,0.89408475,0.4375,0.600284,-1,50
362,9.784536,0.5149316,0.375,0.6142653,-1,50
363,38.242615,0.69044477,0.34375,0.5922833,-1,50
364,9.725596,0.5247233,0.40625,0.65805054,0,0
365,19.250172,0.7279151,0.25,0.58434045,-1,0
366,58.144485,1.1111838,0.21875,0.5561333,0,0
367,0.20208226,0.34822625,0.34375,0.61961526,0,0
368,28.339731,0.8524862,0.40625,0.6078168,-1,0
369,47.597057,1.2466941,0.4375,0.6753099,-1,0
370,19.58164,0.731261,0.1875,0.62718076,-1,0
371,9.797401,0.485954,0.40625,0.5981941,-1,0
372,18.956678,0.668458,0.59375,0.69254524,-1,0
373,97.77663,1.4516538,0.3125,0.6985417,-1,0
374,19.292593,0.72483116,0.21875,0.7070191,-1,0
375,38.69571,0.71590817,0.40625,0.62789327,-1,0
376,9.642191,0.5177896,0.34375,0.6568992,0,0
377,0.2173906,0.32426247,0.28125,0.6570122,0,0
378,9.6144705,0.49727476,0.28125,0.58649886,-1,0
379,9.432256,0.50354475,0.3125,0.6568985,-1,0
380,19.241217,0.71008396,0.21875,0.6132426,-1,0
381,19.317688,0.70808786,0.375,0.5997875,-1,0
382,9.76826,0.51242167,0.34375,0.59355366,-1,0
383,0.22964807,0.31828368,0.28125,0.615672,-1,0
384,19.233082,0.68957734,0.40625,0.6002276,-1,0
385,47.344734,1.2303442,0.34375,0.6998409,25,25
386,19.23722,0.7176516,0.3125,0.58770853,-1,25
387,9.855467,0.5233476,0.3125,0.522012,-1,25
388,18.863829,0.7406943,0.25,0.5673212,-1,25
389,9.502722,0.5351589,0.375,0.57586265,-1,25
390,9.88377,0.53290665,0.28125,0.62753195,-1,25
391,39.06189,0.71416134,0.4375,0.64838713,-1,25
