step,loss,mean_absolute_error,acc,mean_q,reward,score
283,47.594917,0.88875663,0.4375,0.739614,-1,0
284,0.32634676,0.3335255,0.28125,0.6616711,-1,0
285,9.526507,0.5303751,0.375,0.6904681,25,25
286,18.615313,0.70353186,0.5,0.7331011,-1,25
287,0.29442972,0.34589988,0.34375,0.64479965,-1,25
288,0.2641186,0.32139277,0.25,0.7245433,-1,25
289,0.32687843,0.33546358,0.3125,0.67799217,-1,25
290,0.27751002,0.33448082,0.28125,0.6512933,-1,25
291,0.2295315,0.34285724,0.28125,0.71813005,-1,25
292,0.3084839,0.3470017,0.3125,0.70998985,25,50
293,0.3595268,0.3557977,0.25,0.69619787,-1,50
294,0.23106879,0.32316768,0.1875,0.67198604,-1,50
295,0.23437813,0.3157594,0.25,0.6252567,-1,50
296,9.632202,0.5255776,0.34375,0.6944925,-1,50
297,0.33836496,0.33208776,0.1875,0.6435151,-1,50
298,0.3053162,0.3260698,0.25,0.6860328,-1,50
299,0.25900427,0.32798445,0.40625,0.6474265,-1,50
300,0.30062726,0.3342273,0.1875,0.64662826,0,50
301,9.462195,0.49168062,0.28125,0.65735304,-1,50
302,38.8412,0.7071929,0.3125,0.6104909,-1,50
303,0.2704097,0.34544483,0.4375,0.626289,-1,50
304,0.20747179,0.3272028,0.34375,0.5851399,-1,50
305,47.925533,0.87240934,0.34375,0.611583,-1,50
306,57.834446,1.0686305,0.5,0.5742679,-1,50
307,9.573106,0.5326917,0.40625,0.5824542,-1,50
308,0.21758594,0.30337092,0.25,0.5775509,0,0
309,9.562545,0.5117508,0.25,0.60798776,0,0
310,0.2134126,0.3014263,0.5,0.5792334,-1,0
311,47.709587,0.8636767,0.375,0.6081614,-1,0
312,19.065792,0.68763924,0.4375,0.6075192,-1,0
313,0.33818358,0.31352124,0.375,0.59031886,-1,0
314,38.494015,0.69773114,0.375,0.63115036,-1,0
315,0.30861533,0.31666943,0.40625,0.6401794,-1,0
316,10.217061,0.5372668,0.375,0.6278168,25,25
317,9.591099,0.49198535,0.4375,0.66903275,-1,25
318,18.744507,0.691234,0.3125,0.6566905,-1,25
319,9.617381,0.49415916,0.25,0.7022283,-1,25
320,9.544273,0.5388653,0.25,0.682724,-1,25
321,38.333267,0.69623077,0.375,0.67480385,-1,25
322,19.296288,0.70806956,0.46875,0.737548,-1,25
323,38.37441,0.69524765,0.40625,0.8059721,-1,25
324,47.664528,0.9081561,0.1875,0.7604558,0,25
325,9.500922,0.49025536,0.46875,0.6695227,-1,25
326,0.44339377,0.33762068,0.34375,0.7776551,-1,25
327,9.530549,0.5298912,0.34375,0.76732576,-1,25
328,0.38292825,0.3394209,0.34375,0.78531885,-1,25
329,0.38706222,0.32364142,0.34375,0.7659759,-1,25
330,9.950662,0.5292299,0.3125,0.8379381,-1,25
331,9.628229,0.50980633,0.3125,0.7878234,-1,25
332,0.41108525,0.33815002,0.25,0.83054906,-1,25
333,0.27552775,0.33966875,0.34375,0.7756548,-1,25
334,47.728233,0.894521,0.3125,0.7902961,-1,25
335,9.626799,0.50985825,0.28125,0.7397261,-1,25
336,0.38652787,0.3297593,0.34375,0.773026,0,0
337,47.85473,0.8719585,0.40625,0.8153454,-1,0
338,9.686624,0.51313925,0.28125,0.80776143,-1,0
339,0.2589727,0.31840956,0.375,0.70905244,-1,0
340,38.548218,0.7123583,0.40625,0.69325876,-1,0
341,9.958365,0.49940664,0.375,0.7216848,25,25
342,0.31097463,0.30841377,0.3125,0.75909424,-1,25
343,19.265327,0.7054088,0.5625,0.7663649,-1,25
344,0.2718988,0.3264581,0.3125,0.7306135,-1,25
345,19.138386,0.68043375,0.3125,0.7752224,-1,25
346,9.892196,0.49754834,0.375,0.7161813,-1,25
347,9.469441,0.48760262,0.3125,0.7397958,-1,25
348,9.754954,0.52362776,0.25,0.7531334,25,50
349,0.19775584,0.30552205,0.375,0.70822173,-1,50
350,0.34888166,0.33505112,0.21875,0.7285628,-1,50
351,0.31348786,0.31620133,0.3125,0.8054283,-1,50
352,9.958109,0.4946462,0.3125,0.75332105,-1,50
353,0.394602,0.3376435,0.34375,0.72858196,-1,50
354,57.262684,1.0695124,0.25,0.72079957,-1,50
355,0.47118244,0.32971758,0.15625,0.79881287,-1,50
356,9.691722,0.5187714,0.25,0.7433388,0,50
357,0.2783088,0.3116534,0.28125,0.75714976,-1,50
358,0.3582786,0.32690978,0.25,0.74628747,-1,50
359,19.318985,0.6759461,0.21875,0.75430614,-1,50
360,0.28424227,0.3179742,0.3125,0.6698173,-1,50
361,0.29752874,0.3103224,0.1875,0.61213917,-1,50
362,9.622618,0.5392906,0.40625,0.7201044,-1,50
363,0.2540151,0.2890346,0.46875,0.7043259,-1,50
364,0.32825005,0.3262713,0.15625,0.7108215,0,0
365,0.24224378,0.3229714,0.40625,0.7449926,-1,0
366,18.775143,0.6616248,0.40625,0.70421237,-1,0
367,0.28177476,0.32431322,0.21875,0.67499274,-1,0
368,9.742937,0.511912,0.21875,0.7690615,-1,0
369,0.2612998,0.29932523,0.375,0.64457226,25,25
370,10.040596,0.52245027,0.15625,0.6498068,-1,25
371,9.726329,0.5172267,0.28125,0.6712831,-1,25
372,19.209076,0.640668,0.5,0.7273418,-1,25
373,0.35745427,0.3285147,0.25,0.6597004,-1,25
374,0.26819077,0.3068635,0.21875,0.6395153,-1,25
375,9.555589,0.47607458,0.34375,0.69186795,-1,25
376,19.005514,0.67388284,0.1875,0.79918706,25,50
377,19.342781,0.67357767,0.28125,0.7307272,-1,50
378,0.30909196,0.30682763,0.28125,0.7440368,-1,50
379,9.763015,0.47736627,0.375,0.7749177,-1,50
380,9.818708,0.5304378,0.25,0.73504686,-1,50
381,0.3143834,0.31325555,0.1875,0.64707315,-1,50
382,10.057251,0.5316179,0.3125,0.7338788,-1,50
383,0.26775315,0.33299643,0.34375,0.6311783,-1,50
384,9.893608,0.4625271,0.375,0.74305665,0,50
385,9.8052845,0.5193907,0.3125,0.72356343,-1,50
386,9.9984455,0.47361317,0.375,0.78353065,-1,50
387,19.390821,0.64447695,0.34375,0.7559892,-1,50
388,19.43016,0.6580203,0.46875,0.7795531,-1,50
389,38.65081,0.67483383,0.40625,0.66417456,-1,50
390,19.497112,0.68656313,0.3125,0.7401104,-1,50
