step,loss,mean_absolute_error,acc,mean_q,reward,score
270,0.1506679,0.28178462,0.4375,0.7954136,-1,50
271,0.1584445,0.29025143,0.53125,0.83153105,-1,50
272,18.516762,0.64293706,0.4375,0.8183073,-1,50
273,19.472742,0.6346562,0.53125,0.8108341,0,50
274,9.893731,0.5072777,0.4375,0.77138925,-1,50
275,0.18601264,0.31167316,0.4375,0.77133393,-1,50
276,48.892487,0.8893016,0.5,0.80874103,-1,50
277,9.967955,0.50276375,0.34375,0.79718864,-1,50
278,0.14655277,0.3001732,0.59375,0.811948,-1,50
279,9.981574,0.50121963,0.4375,0.83986837,-1,50
280,87.7758,1.1933947,0.5625,0.81343263,0,0
281,9.490143,0.48351848,0.40625,0.79701865,0,0
282,9.694235,0.45545444,0.46875,0.7741682,0,0
283,48.776432,0.84855056,0.40625,0.8107926,-1,0
284,0.28306383,0.33601913,0.28125,0.7897926,-1,0
285,18.600677,0.6670963,0.34375,0.7828599,-1,0
286,0.1716322,0.317639,0.3125,0.7653905,-1,0
287,58.20876,1.0541937,0.375,0.8258696,25,25
288,0.15333404,0.31138033,0.46875,0.80695975,25,50
289,0.13052735,0.30208516,0.375,0.8233215,-1,50
290,0.17748332,0.29242757,0.28125,0.75730056,-1,50
291,0.14675504,0.27784702,0.4375,0.80834734,-1,50
292,58.359024,1.0266206,0.53125,0.8429531,-1,50
293,29.317549,0.87050295,0.3125,0.78685653,-1,50
294,19.071579,0.65508866,0.40625,0.8445107,-1,50
295,0.21944702,0.3133315,0.25,0.82993746,-1,50
296,39.200665,0.6999179,0.375,0.7804712,25,75
297,9.882652,0.4806548,0.6875,0.81799924,0,75
298,9.478134,0.4588211,0.375,0.8012624,-1,75
299,0.20019895,0.31713784,0.34375,0.79514676,-1,75
300,9.2537155,0.4759352,0.375,0.8182772,-1,75
301,38.775917,0.6758393,0.40625,0.81867766,-1,75
302,19.45226,0.669441,0.40625,0.8027775,-1,75
303,58.450577,1.082275,0.375,0.85811496,-1,75
304,28.469261,0.8259608,0.5625,0.83605087,-1,75
305,18.894806,0.65820235,0.46875,0.8089637,-1,75
306,20.371498,0.682974,0.3125,0.7501465,-1,75
307,59.116154,1.0556878,0.4375,0.7669604,-1,75
308,48.833683,0.8639287,0.34375,0.79824847,0,0
309,48.749027,0.8731573,0.34375,0.86072814,0,0
310,9.909405,0.49193844,0.3125,0.79673845,0,0
311,10.368751,0.50690275,0.40625,0.83268327,-1,0
312,19.975262,0.6748785,0.5,0.8205817,-1,0
313,47.942074,0.87045234,0.3125,0.7541232,-1,0
314,0.26965874,0.2997108,0.375,0.79404783,-1,0
315,77.76947,1.0534911,0.375,0.8233607,-1,0
316,19.610641,0.6699929,0.375,0.87827694,-1,0
317,0.20954262,0.3176015,0.3125,0.7837925,-1,0
318,9.786918,0.45966172,0.40625,0.8021282,-1,0
319,48.609062,0.84304106,0.5,0.7526223,-1,0
320,10.494662,0.51289743,0.3125,0.78177285,0,0
321,0.1922988,0.3226295,0.375,0.8172474,-1,0
322,19.67655,0.7073271,0.4375,0.76476294,-1,0
323,9.877124,0.48654908,0.40625,0.87318724,0,0
324,67.511925,1.217926,0.5625,0.8059337,-1,0
325,58.11653,1.0129429,0.53125,0.82651716,-1,0
326,9.838617,0.48437196,0.3125,0.7990176,-1,0
327,9.672749,0.4950804,0.375,0.7626116,-1,0
328,19.608948,0.6500915,0.5,0.7727641,-1,0
329,29.445004,0.87775326,0.4375,0.8389355,-1,0
330,0.160559,0.2931732,0.46875,0.81643313,-1,0
331,0.11137149,0.28029293,0.53125,0.7468401,-1,0
332,18.773949,0.6736523,0.53125,0.774662,-1,0
333,9.829741,0.49948037,0.3125,0.802145,-1,0
334,28.650442,0.8673004,0.375,0.7893379,-1,0
335,19.357697,0.67687106,0.375,0.8261223,-1,0
336,68.74837,1.2539341,0.46875,0.8938496,0,0
337,97.03013,1.4339969,0.34375,0.8676087,-1,0
338,29.065704,0.8492421,0.59375,0.81301683,0,0
339,48.764328,0.8897467,0.40625,0.8193034,0,0
340,29.429821,0.8725519,0.34375,0.7851925,0,0
341,77.250465,1.0560731,0.375,0.8156744,0,0
