step,loss,mean_absolute_error,acc,mean_q,reward,score
286,28.640896,0.8934457,0.34375,0.7593491,-1,0
287,38.873413,1.0818831,0.3125,0.7435608,-1,0
288,48.205994,1.269477,0.46875,0.7424654,25,25
289,9.940623,0.5138938,0.28125,0.69928044,-1,25
290,49.14715,1.2601227,0.40625,0.7746966,-1,25
291,29.242943,0.894029,0.1875,0.8199598,-1,25
292,9.689374,0.5333783,0.1875,0.7326135,-1,25
293,38.111492,1.0720066,0.28125,0.7746283,-1,25
294,9.66133,0.5389751,0.25,0.65250397,-1,25
295,0.352945,0.3355416,0.1875,0.7449609,-1,25
296,19.835663,0.7224653,0.3125,0.67787224,0,25
297,29.565132,0.9078538,0.25,0.68515056,-1,25
298,10.086655,0.54669297,0.3125,0.6999445,-1,25
299,19.680141,0.7369149,0.125,0.6831747,-1,25
300,47.65945,0.90528876,0.1875,0.6613741,-1,25
301,9.4496155,0.53344685,0.0625,0.68455184,-1,25
302,10.734731,0.55285037,0.15625,0.68339694,-1,25
303,29.057976,0.8976331,0.1875,0.73085666,-1,25
304,28.612354,0.9049423,0.21875,0.7315788,-1,25
305,9.475329,0.5578161,0.21875,0.6478537,-1,25
306,30.161362,0.9187254,0.21875,0.71283865,-1,25
307,48.321213,0.90820056,0.1875,0.659957,-1,25
308,47.54583,1.2722812,0.3125,0.7164233,0,0
309,28.537472,0.8860238,0.28125,0.76686895,25,25
310,0.27641547,0.3611864,0.15625,0.70149726,-1,25
311,20.383091,0.7195027,0.25,0.78060365,-1,25
312,29.149185,0.897982,0.21875,0.78466743,-1,25
313,10.009887,0.54983175,0.15625,0.65080786,-1,25
314,29.214994,0.8987626,0.375,0.6943613,-1,25
315,9.428011,0.51522416,0.34375,0.73510873,-1,25
316,39.672386,1.0903468,0.40625,0.75175005,-1,25
317,9.792242,0.5385084,0.25,0.6645092,25,50
318,29.05275,0.9213575,0.28125,0.70468163,-1,50
319,10.055982,0.5396522,0.3125,0.7394912,-1,50
320,66.83417,1.2603545,0.40625,0.717663,-1,50
321,0.3221417,0.37427917,0.40625,0.672724,-1,50
322,29.02987,0.91900086,0.34375,0.74989694,-1,50
323,0.36340752,0.37142974,0.25,0.6725664,-1,50
324,47.86399,1.2564313,0.46875,0.7588826,25,75
325,10.04482,0.56875765,0.4375,0.67591494,-1,75
326,28.326939,0.88962644,0.40625,0.7380618,-1,75
327,38.67043,0.71925926,0.21875,0.7631515,-1,75
328,9.534586,0.537238,0.34375,0.68175274,-1,75
329,9.326716,0.5247519,0.40625,0.71724266,-1,75
330,19.407282,0.73361963,0.21875,0.7243308,-1,75
331,10.038626,0.55164015,0.28125,0.7030221,-1,75
332,48.843872,1.2901304,0.375,0.72914773,-1,75
333,47.77472,0.88486874,0.375,0.7246567,-1,75
334,10.018366,0.55025756,0.46875,0.7097644,-1,75
335,10.089145,0.54410326,0.28125,0.7155979,-1,75
336,19.207523,0.74328566,0.375,0.7165649,0,0
337,19.648224,0.7393441,0.28125,0.73414016,25,25
338,10.110354,0.5575783,0.28125,0.6892173,-1,25
339,9.887775,0.5173086,0.25,0.71725714,-1,25
340,48.354744,1.2595782,0.46875,0.7680814,-1,25
341,38.87257,1.0997775,0.46875,0.68970996,-1,25
342,10.006057,0.51112974,0.28125,0.6825052,-1,25
343,38.602196,1.0609902,0.46875,0.72924966,-1,25
344,10.061745,0.51999897,0.34375,0.7478724,-1,25
345,19.02507,0.7220882,0.25,0.7108946,25,50
346,19.186354,0.71993476,0.375,0.6917685,-1,50
347,29.448723,0.90402025,0.28125,0.71694875,-1,50
348,10.069102,0.5226586,0.3125,0.7267377,-1,50
349,19.242607,0.7198553,0.40625,0.75392723,-1,50
350,9.471674,0.5078104,0.34375,0.76357937,-1,50
351,57.546997,1.4295268,0.4375,0.72849137,-1,50
352,19.472876,0.7233282,0.28125,0.7174305,25,75
353,9.521743,0.5158251,0.3125,0.7522607,-1,75
354,0.3592279,0.34878027,0.21875,0.73790693,-1,75
355,19.399023,0.716854,0.25,0.7287045,-1,75
356,0.3727293,0.3572838,0.3125,0.7229938,-1,75
357,0.3536148,0.34700143,0.15625,0.74233496,-1,75
358,9.510214,0.52745056,0.125,0.70221317,-1,75
359,57.508865,1.0859363,0.34375,0.6969143,-1,75
360,9.844973,0.5280385,0.375,0.7900717,-1,75
361,18.675064,0.68864983,0.25,0.71042573,-1,75
362,19.71608,0.68555117,0.46875,0.70672035,-1,75
363,47.480812,1.2428517,0.46875,0.72734785,-1,75
364,58.098373,1.1103032,0.28125,0.6689446,0,0
365,9.489998,0.55480635,0.40625,0.6793802,25,25
366,38.89115,1.0824074,0.3125,0.75554043,-1,25
367,10.028285,0.5324851,0.25,0.7130885,-1,25
368,0.3240478,0.36637115,0.28125,0.67215776,-1,25
369,67.5646,1.2710487,0.34375,0.6804739,-1,25
370,28.44905,0.89276856,0.25,0.69606215,-1,25
371,9.894515,0.5412139,0.28125,0.72242224,-1,25
372,0.3332029,0.3436284,0.25,0.75000167,-1,25
373,10.004601,0.5212873,0.25,0.72603023,25,50
374,28.822556,0.8722297,0.25,0.72467476,-1,50
375,38.577076,0.73314357,0.34375,0.65786844,-1,50
376,0.3342623,0.3523365,0.15625,0.68378985,-1,50
377,0.26457796,0.33811408,0.3125,0.72305083,-1,50
378,0.31131005,0.3344257,0.21875,0.71615636,-1,50
379,47.825306,0.88005155,0.25,0.73270917,-1,50
380,10.018229,0.5426451,0.3125,0.71880996,25,75
381,0.34740472,0.33879995,0.1875,0.67152655,-1,75
382,19.064224,0.68458426,0.3125,0.69814944,-1,75
383,20.135345,0.7209624,0.3125,0.6329241,-1,75
384,67.22015,1.2593362,0.28125,0.75302213,-1,75
385,19.128242,0.6941731,0.28125,0.6883279,-1,75
386,28.547525,0.88611317,0.28125,0.7749022,-1,75
387,39.320866,1.0720127,0.28125,0.6534078,-1,75
388,9.502661,0.5172344,0.3125,0.6837245,-1,75
389,9.643056,0.52392143,0.21875,0.7145655,-1,75
390,19.269333,0.7020828,0.3125,0.74272203,-1,75
391,38.971603,1.0642571,0.21875,0.80703676,-1,75
392,19.293926,0.6796928,0.375,0.7484482,0,0
393,19.314821,0.69750106,0.40625,0.6997224,-1,0
394,9.477771,0.51938105,0.375,0.70245373,0,0
395,29.489357,0.91508883,0.25,0.7132113,-1,0
396,19.356964,0.69003105,0.3125,0.6934149,-1,0
397,10.185207,0.51849824,0.34375,0.7280706,-1,0
398,10.297794,0.54999566,0.375,0.7127377,-1,0
399,29.036304,0.8778715,0.53125,0.7418703,-1,0
400,9.665959,0.55665255,0.3125,0.74117255,0,0
401,28.954636,0.8948356,0.40625,0.72033,0,0
402,29.700665,0.9128417,0.34375,0.6944891,0,0
403,29.776064,0.8957275,0.46875,0.7637715,0,0
404,9.632218,0.5434893,0.28125,0.68265605,0,0
405,19.184189,0.6937419,0.5,0.7084439,0,0
406,10.065642,0.5290172,0.375,0.67128503,0,0
407,0.36050072,0.31611842,0.3125,0.740592,0,0
408,0.35784143,0.3215106,0.46875,0.7110467,0,0
409,19.302784,0.7075892,0.5,0.73524725,0,0
410,10.062849,0.5422032,0.40625,0.7456069,0,0
411,0.28414482,0.3398945,0.28125,0.74305195,0,0
412,9.997058,0.47404027,0.4375,0.76683754,0,0
413,29.475655,0.86054784,0.5,0.71142584,0,0
414,0.3790084,0.33747113,0.1875,0.77247083,0,0
415,19.33143,0.71042395,0.40625,0.7174831,0,0
416,9.355574,0.5373813,0.1875,0.7039268,0,0
417,19.216518,0.67605805,0.4375,0.75852114,-1,0
418,19.370932,0.6951301,0.5,0.72470796,-1,0
419,19.26581,0.68536216,0.40625,0.75219226,-1,0
420,38.026947,1.0320461,0.5,0.75214326,0,0
421,19.736067,0.687026,0.46875,0.7153748,-1,0
422,38.322983,1.0574583,0.5,0.7096547,-1,0
423,9.989959,0.5156041,0.34375,0.7406528,25,25
424,19.70799,0.67682195,0.5625,0.72961587,-1,25
425,10.03846,0.52772,0.4375,0.74579453,-1,25
426,28.774113,0.8621339,0.40625,0.7707442,-1,25
427,0.29553553,0.32335705,0.25,0.7379789,-1,25
428,10.003224,0.4876385,0.3125,0.7744924,25,50
429,10.308747,0.55237377,0.21875,0.6700747,-1,50
430,38.141647,1.0376685,0.53125,0.7953158,-1,50
431,28.755415,0.8970703,0.28125,0.7874561,-1,50
432,10.037742,0.5399623,0.3125,0.6884447,-1,50
433,19.75446,0.7114097,0.34375,0.7307857,-1,50
434,10.045859,0.5336779,0.1875,0.816951,-1,50
435,29.440475,0.89209783,0.4375,0.75317705,-1,50
436,19.356867,0.6872442,0.46875,0.7169106,0,50
437,47.648285,0.89084446,0.4375,0.77910006,-1,50
438,67.201546,1.2355758,0.28125,0.7799375,-1,50
439,39.498806,1.0775032,0.3125,0.8201066,-1,50
440,29.170404,0.8858993,0.375,0.80085945,-1,50
441,48.4721,1.2606732,0.375,0.75373065,-1,50
442,29.472542,0.8824251,0.40625,0.7423285,-1,50
443,9.881667,0.5224588,0.28125,0.7735641,-1,50
444,0.3309777,0.3581059,0.25,0.7424234,-1,50
445,19.36046,0.7031432,0.375,0.7796584,-1,50
446,28.796988,0.8693707,0.40625,0.78604937,-1,50
447,57.560123,1.0425558,0.375,0.7742438,-1,50
448,10.0661335,0.48534495,0.34375,0.7729681,0,0
449,10.208385,0.5295921,0.34375,0.801831,25,25
450,10.19751,0.53307045,0.25,0.76432586,-1,25
451,9.661705,0.49569595,0.40625,0.79740727,-1,25
452,19.438894,0.70452833,0.34375,0.7272238,-1,25
453,57.713173,1.0705727,0.3125,0.7177816,-1,25
454,19.098373,0.69138765,0.28125,0.8220052,-1,25
455,28.94096,0.85802543,0.40625,0.75201774,-1,25
456,10.061711,0.50673974,0.25,0.7417214,-1,25
457,0.2362307,0.32410505,0.25,0.74229926,25,50
458,10.066716,0.5106411,0.375,0.78331745,-1,50
459,9.995325,0.51062894,0.21875,0.73440784,-1,50
460,29.594864,0.90588707,0.3125,0.80133116,-1,50
461,47.4541,1.2270875,0.34375,0.7535609,-1,50
462,0.3582886,0.31959593,0.25,0.7838605,-1,50
463,10.105143,0.5399496,0.25,0.6951692,-1,50
464,28.99287,0.86401606,0.4375,0.7903749,25,75
465,10.048863,0.52986926,0.375,0.770138,0,75
466,28.778984,0.8531062,0.3125,0.7531769,0,75
467,19.305504,0.7036579,0.375,0.7357815,0,75
468,38.36635,0.7050394,0.34375,0.76916325,0,75
469,77.03418,1.4738648,0.3125,0.7670888,0,75
470,19.224522,0.6902014,0.34375,0.7330339,0,75
471,19.643084,0.6796198,0.375,0.74805504,0,75
472,29.331352,0.8797066,0.40625,0.6993188,0,75
473,10.0305805,0.51056945,0.4375,0.75787807,0,75
474,0.26552692,0.2934717,0.25,0.7502278,-1,75
475,19.826015,0.6769227,0.375,0.7882751,-1,75
476,19.758728,0.65751624,0.34375,0.727114,0,0
477,28.954483,0.8565442,0.375,0.76265407,0,0
478,29.536098,0.88150793,0.3125,0.7689583,0,0
479,10.130544,0.53518516,0.1875,0.7693358,-1,0
480,9.799495,0.46192667,0.5,0.81769603,-1,0
481,19.599602,0.68788844,0.25,0.76956403,-1,0
482,19.431538,0.6693373,0.34375,0.7478161,-1,0
483,19.412527,0.6637687,0.53125,0.73709273,-1,0
484,29.369232,0.8424556,0.40625,0.7832339,-1,0
485,38.96996,1.099678,0.28125,0.7391343,-1,0
486,29.266878,0.8603554,0.34375,0.7984561,-1,0
487,47.90311,1.1999805,0.34375,0.8112686,-1,0
488,10.020119,0.5312221,0.34375,0.6695359,-1,0
